CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
14583.0,6,5,986.96,5,4,4,Loyal Customers
14584.0,170,4,1033.06,2,4,4,At Risk
14585.0,51,1,157.05,3,1,1,At Risk
14586.0,277,1,237.36,1,1,2,Lost
14587.0,19,9,1580.29,4,5,4,Loyal Customers
14589.0,373,1,39.75,1,1,1,Lost
14591.0,16,4,1320.21,4,4,4,Loyal Customers
14592.0,36,3,557.94,3,3,3,At Risk
14593.0,22,3,617.15,4,3,3,Potential Loyalists
14594.0,8,2,363.33,5,3,2,Potential Loyalists
14595.0,20,6,1740.6,4,5,4,Loyal Customers
14597.0,12,2,866.24,5,3,3,Potential Loyalists
14598.0,45,1,221.97,3,1,1,At Risk
14600.0,307,1,393.33000000000004,1,1,2,Lost
14601.0,11,1,213.96,5,1,1,Recent Customers
14606.0,2,90,11926.15,5,5,5,Champions
14607.0,18,6,2543.54,4,5,5,Loyal Customers
14608.0,5,4,1785.15,5,4,4,Loyal Customers
14616.0,243,3,406.08000000000004,1,3,2,At Risk
14618.0,10,3,553.44,5,3,3,Potential Loyalists
14619.0,246,1,394.44,1,1,2,Lost
14620.0,206,2,412.78000000000003,1,3,2,At Risk
14621.0,2,5,1788.3600000000001,5,4,4,Loyal Customers
14622.0,185,1,320.58000000000004,1,1,2,Lost
14623.0,33,5,882.02,4,4,4,Loyal Customers
14624.0,58,2,225.85,3,3,1,At Risk
14625.0,197,2,899.63,1,3,4,At Risk
14626.0,24,4,2791.27,4,4,5,Loyal Customers
14628.0,92,2,671.96,2,3,3,At Risk
14629.0,5,2,955.26,5,3,4,Potential Loyalists
14631.0,51,3,1006.98,3,3,4,At Risk
14632.0,263,1,114.56,1,1,1,Lost
14633.0,267,1,344.90000000000003,1,1,2,Lost
14636.0,37,2,609.85,3,3,3,At Risk
14638.0,51,1,443.6,3,1,2,At Risk
14639.0,53,6,2984.49,3,5,5,Loyal Customers
14640.0,25,6,2107.38,4,5,5,Loyal Customers
14641.0,22,1,110.46,4,1,1,At Risk
14642.0,59,1,96.12,3,1,1,At Risk
14643.0,171,2,693.8100000000001,2,3,3,At Risk
14644.0,68,2,830.76,3,3,3,At Risk
14645.0,157,2,597.09,2,3,3,At Risk
14646.0,3,61,117949.0,5,5,5,Champions
14647.0,202,1,236.04000000000002,1,1,2,Lost
14649.0,5,4,1372.35,5,4,4,Loyal Customers
14651.0,68,2,653.75,3,3,3,At Risk
14652.0,78,1,114.18,2,1,1,At Risk
14653.0,2,7,1916.7,5,5,5,Champions
14655.0,9,4,1688.23,5,4,4,Loyal Customers
14656.0,170,2,291.05,2,3,2,At Risk
14657.0,18,4,848.22,4,4,3,Loyal Customers
14658.0,6,2,247.15,5,3,2,Potential Loyalists
14659.0,9,9,2529.93,5,5,5,Champions
14660.0,87,2,285.74,2,3,2,At Risk
14661.0,27,1,107.95,4,1,1,At Risk
14662.0,29,4,741.37,4,4,3,Loyal Customers
14664.0,20,2,636.24,4,3,3,Potential Loyalists
14665.0,61,5,1835.7,3,4,4,Loyal Customers
14666.0,25,1,179.95,4,1,1,At Risk
14667.0,11,25,9110.31,5,5,5,Champions
14669.0,242,3,1259.24,1,3,4,At Risk
14670.0,281,2,392.86,1,3,2,At Risk
14672.0,235,2,765.55,1,3,3,At Risk
14673.0,4,5,1736.4,5,4,4,Loyal Customers
14675.0,17,1,596.36,4,1,3,Potential Loyalists
14676.0,32,6,2259.4,4,5,5,Loyal Customers
14680.0,26,15,14088.61,4,5,5,Loyal Customers
14681.0,72,3,498.95,3,3,3,At Risk
14682.0,188,2,52.0,1,3,1,At Risk
14684.0,26,5,1201.51,4,4,4,Loyal Customers
14687.0,107,1,549.18,2,1,3,At Risk
14688.0,8,21,5528.7,5,5,5,Champions
14689.0,209,1,112.8,1,1,1,Lost
14690.0,45,2,355.05,3,3,2,At Risk
14691.0,31,5,2114.33,4,4,5,Loyal Customers
14692.0,138,4,591.55,2,4,3,At Risk
14693.0,265,1,172.9,1,1,1,Lost
14696.0,5,7,2078.95,5,5,5,Champions
14697.0,219,2,188.60999999999999,1,3,1,At Risk
14698.0,2,5,1217.27,5,4,4,Loyal Customers
14699.0,215,1,109.13000000000001,1,1,1,Lost
14700.0,33,3,2195.1,4,3,5,Potential Loyalists
14701.0,11,9,2526.09,5,5,5,Champions
14702.0,2,17,3251.79,5,5,5,Champions
14703.0,15,1,318.17,4,1,2,At Risk
14704.0,20,7,1461.6200000000001,4,5,4,Loyal Customers
14708.0,3,3,988.13,5,3,4,Potential Loyalists
14709.0,16,13,4921.04,4,5,5,Loyal Customers
14710.0,15,4,599.48,4,4,3,Loyal Customers
14711.0,11,11,2767.62,5,5,5,Champions
14712.0,30,3,917.07,4,3,4,Potential Loyalists
14713.0,10,11,2662.2,5,5,5,Champions
14714.0,25,1,79.55,4,1,1,At Risk
14715.0,25,4,863.38,4,4,3,Loyal Customers
14716.0,44,2,257.11,3,3,2,At Risk
14719.0,2,5,1581.84,5,4,4,Loyal Customers
14720.0,6,3,663.81,5,3,3,Potential Loyalists
14722.0,148,1,180.42000000000002,2,1,1,At Risk
14723.0,11,6,1120.66,5,5,4,Champions
14725.0,25,1,577.58,4,1,3,Potential Loyalists
14727.0,275,1,268.58,1,1,2,Lost
14729.0,375,1,313.49,1,1,2,Lost
14730.0,2,8,1897.57,5,5,5,Champions
14731.0,48,3,380.02,3,3,2,At Risk
14732.0,9,8,2702.4900000000002,5,5,5,Champions
14733.0,17,12,9585.91,4,5,5,Loyal Customers
14735.0,4,31,6050.69,5,5,5,Champions
14737.0,4,3,1164.55,5,3,4,Potential Loyalists
14738.0,43,7,1314.45,3,5,4,Loyal Customers
14739.0,5,7,3132.84,5,5,5,Champions
14740.0,198,3,1448.21,1,3,4,At Risk
14741.0,12,6,1306.74,5,5,4,Champions
14744.0,17,7,664.98,4,5,3,Loyal Customers
14745.0,113,5,1220.26,2,4,4,At Risk
14747.0,250,1,328.2,1,1,2,Lost
14748.0,30,5,1411.75,4,4,4,Loyal Customers
14752.0,44,1,180.84,3,1,1,At Risk
14753.0,88,1,563.15,2,1,3,At Risk
14754.0,45,2,638.05,3,3,3,At Risk
14755.0,10,11,5010.28,5,5,5,Champions
14756.0,16,1,738.96,4,1,3,Potential Loyalists
14757.0,76,1,420.5,2,1,2,At Risk
14758.0,145,4,1484.06,2,4,4,At Risk
14759.0,5,3,1625.97,5,3,4,Potential Loyalists
14760.0,299,1,89.2,1,1,1,Lost
14761.0,59,2,255.9,3,3,2,At Risk
14762.0,264,1,300.52,1,1,2,Lost
14764.0,47,1,278.3,3,1,2,At Risk
14765.0,30,3,254.11,4,3,2,Potential Loyalists
14766.0,9,6,2473.37,5,5,5,Champions
14768.0,18,2,192.60000000000002,4,3,1,Potential Loyalists
14769.0,3,8,10246.43,5,5,5,Champions
14770.0,233,2,876.42,1,3,4,At Risk
14772.0,113,1,139.26,2,1,1,At Risk
14775.0,59,3,1011.9,3,3,4,At Risk
14776.0,52,11,2538.3,3,5,5,Loyal Customers
14778.0,128,2,730.86,2,3,3,At Risk
14779.0,281,3,386.15,1,3,2,At Risk
14780.0,55,2,447.68,3,3,2,At Risk
14782.0,321,1,200.10000000000002,1,1,1,Lost
14784.0,27,2,289.99,4,3,2,Potential Loyalists
14785.0,11,2,77.4,5,3,1,Potential Loyalists
14788.0,8,2,679.4399999999999,5,3,3,Potential Loyalists
14789.0,29,1,197.64,4,1,1,At Risk
14790.0,17,4,745.06,4,4,3,Loyal Customers
14792.0,64,1,6.2,3,1,1,At Risk
14793.0,22,1,228.99,4,1,1,At Risk
14794.0,3,7,1319.91,5,5,4,Champions
14795.0,167,1,131.45000000000002,2,1,1,At Risk
14796.0,2,17,7973.93,5,5,5,Champions
14798.0,53,3,173.74,3,3,1,At Risk
14799.0,52,1,157.7,3,1,1,At Risk
14800.0,48,12,4317.39,3,5,5,Loyal Customers
14801.0,62,1,189.34,3,1,1,At Risk
14803.0,163,3,845.55,2,3,3,At Risk
14804.0,9,1,353.27,5,1,2,Recent Customers
14805.0,16,4,546.4,4,4,3,Loyal Customers
14806.0,76,1,193.39000000000001,2,1,1,At Risk
14808.0,40,8,2679.72,3,5,5,Loyal Customers
14810.0,41,11,2085.33,3,5,5,Loyal Customers
14813.0,371,2,152.88,1,3,1,At Risk
14815.0,37,2,778.5,3,3,3,At Risk
14816.0,198,1,271.85,1,1,2,Lost
14817.0,201,2,1010.34,1,3,4,At Risk
14818.0,74,3,657.8,2,3,3,At Risk
14819.0,65,2,272.07,3,3,2,At Risk
14820.0,22,4,507.29,4,4,3,Loyal Customers
14821.0,368,1,48.800000000000004,1,1,1,Lost
14823.0,181,3,321.43,1,3,2,At Risk
14824.0,11,4,1127.71,5,4,4,Loyal Customers
14825.0,4,12,2221.01,5,5,5,Champions
14828.0,197,3,1102.72,1,3,4,At Risk
14829.0,30,4,697.55,4,4,3,Loyal Customers
14830.0,54,1,188.03,3,1,1,At Risk
14834.0,18,6,1720.3,4,5,4,Loyal Customers
14836.0,11,3,102.44999999999999,5,3,1,Potential Loyalists
14837.0,90,4,1640.86,2,4,4,At Risk
14840.0,268,1,62.85,1,1,1,Lost
14841.0,54,6,3295.76,3,5,5,Loyal Customers
14842.0,44,4,2824.69,3,4,5,Loyal Customers
14844.0,64,4,2294.81,3,4,5,Loyal Customers
14847.0,149,1,309.4,2,1,2,At Risk
14849.0,22,25,7851.34,4,5,5,Loyal Customers
14850.0,313,1,325.75,1,1,2,Lost
14851.0,24,2,511.35,4,3,3,Potential Loyalists
14852.0,59,6,2836.69,3,5,5,Loyal Customers
14853.0,25,2,475.8,4,3,3,Potential Loyalists
14854.0,79,7,2740.03,2,5,5,At Risk
14855.0,120,2,645.65,2,3,3,At Risk
14856.0,37,3,1290.53,3,3,4,At Risk
14857.0,60,2,1173.12,3,3,4,At Risk
14859.0,13,4,1353.74,5,4,4,Loyal Customers
14860.0,20,1,170.32,4,1,1,At Risk
14861.0,53,1,125.79,3,1,1,At Risk
14862.0,26,2,837.1999999999999,4,3,3,Potential Loyalists
14863.0,30,1,266.76,4,1,2,At Risk
14865.0,8,2,52.2,5,3,1,Potential Loyalists
14866.0,11,10,9371.48,5,5,5,Champions
14867.0,186,3,710.28,1,3,3,At Risk
14868.0,4,8,2953.59,5,5,5,Champions
14869.0,9,2,721.45,5,3,3,Potential Loyalists
14870.0,262,1,327.25,1,1,2,Lost
14871.0,4,4,501.28000000000003,5,4,3,Loyal Customers
14873.0,211,1,519.68,1,1,3,Lost
14875.0,108,2,1465.3200000000002,2,3,4,At Risk
14878.0,13,9,1476.09,5,5,4,Champions
14880.0,78,3,690.59,2,3,3,At Risk
14881.0,20,1,255.4,4,1,2,At Risk
14882.0,27,2,589.7,4,3,3,Potential Loyalists
14883.0,19,6,761.59,4,5,3,Loyal Customers
14885.0,132,1,664.52,2,1,3,At Risk
14886.0,253,1,364.8,1,1,2,Lost
14888.0,208,1,369.2,1,1,2,Lost
14889.0,338,1,135.9,1,1,1,Lost
14890.0,254,1,125.65,1,1,1,Lost
14891.0,149,2,554.38,2,3,3,At Risk
14893.0,10,2,1237.8500000000001,5,3,4,Potential Loyalists
14894.0,86,1,655.75,2,1,3,At Risk
14895.0,8,20,11073.91,5,5,5,Champions
14896.0,205,2,468.77000000000004,1,3,3,At Risk
14897.0,8,4,1366.38,5,4,4,Loyal Customers
14898.0,24,6,1087.87,4,5,4,Loyal Customers
14901.0,12,9,1421.29,5,5,4,Champions
14902.0,26,1,332.66,4,1,2,At Risk
14903.0,22,5,2795.33,4,4,5,Loyal Customers
14904.0,3,2,913.12,5,3,4,Potential Loyalists
14905.0,158,2,616.15,2,3,3,At Risk
14907.0,4,7,3501.1,5,5,5,Champions
14908.0,75,1,277.8,2,1,2,At Risk
14910.0,3,4,434.35,5,4,2,Loyal Customers
14911.0,2,197,125017.95,5,5,5,Champions
14912.0,17,2,739.6899999999999,4,3,3,Potential Loyalists
14913.0,36,4,1155.43,3,4,4,Loyal Customers
14915.0,92,2,307.48,2,3,2,At Risk
14916.0,71,4,1268.98,3,4,4,Loyal Customers
14918.0,116,2,1610.15,2,3,4,At Risk
14920.0,213,2,977.77,1,3,4,At Risk
14921.0,31,2,1316.07,4,3,4,Potential Loyalists
14923.0,51,1,749.1,3,1,3,At Risk
14924.0,246,1,310.05,1,1,2,Lost
14929.0,33,1,223.88,4,1,1,At Risk
14930.0,109,3,2362.96,2,3,5,At Risk
14931.0,5,4,864.6800000000001,5,4,3,Loyal Customers
14932.0,367,1,313.53,1,1,2,Lost
14934.0,82,2,1890.94,2,3,5,At Risk
14935.0,299,1,1520.1599999999999,1,1,4,Lost
14936.0,34,8,8137.02,3,5,5,Loyal Customers
14937.0,57,3,1621.88,3,3,4,At Risk
14944.0,30,12,5900.25,4,5,5,Loyal Customers
14946.0,15,1,100.9,4,1,1,At Risk
14947.0,73,2,290.82,2,3,2,At Risk
14948.0,24,6,1101.97,4,5,4,Loyal Customers
14950.0,20,1,371.2,4,1,2,At Risk
14951.0,80,1,311.69,2,1,2,At Risk
14952.0,60,11,7535.49,3,5,5,Loyal Customers
14953.0,26,1,285.67,4,1,2,At Risk
14954.0,13,1,294.85,5,1,2,Recent Customers
14957.0,254,1,58.49,1,1,1,Lost
14958.0,148,3,483.72999999999996,2,3,3,At Risk
14959.0,65,4,695.42,3,4,3,Loyal Customers
14960.0,9,2,221.27,5,3,1,Potential Loyalists
14961.0,11,9,6539.68,5,5,5,Champions
14962.0,271,1,126.7,1,1,1,Lost
14963.0,10,5,1256.34,5,4,4,Loyal Customers
14964.0,248,1,206.21,1,1,1,Lost
14965.0,97,2,596.09,2,3,3,At Risk
14966.0,15,1,183.02,4,1,1,At Risk
14967.0,50,1,463.8,3,1,3,At Risk
14968.0,31,1,147.59,4,1,1,At Risk
14970.0,69,4,1592.06,3,4,4,Loyal Customers
14971.0,36,3,1097.98,3,3,4,At Risk
14972.0,129,1,114.77,2,1,1,At Risk
14973.0,108,3,1314.45,2,3,4,At Risk
14974.0,38,1,89.94,3,1,1,At Risk
14975.0,58,1,279.94,3,1,2,At Risk
14976.0,58,6,774.86,3,5,3,Loyal Customers
14978.0,73,5,1921.3700000000001,2,4,5,At Risk
14981.0,247,1,102.12,1,1,1,Lost
14984.0,20,2,202.37,4,3,1,Potential Loyalists
14985.0,199,2,292.01,1,3,2,At Risk
14987.0,16,2,326.4,4,3,2,Potential Loyalists
14988.0,212,1,334.54,1,1,2,Lost
14995.0,39,2,231.98000000000002,3,3,1,At Risk
14997.0,47,3,455.47999999999996,3,3,2,At Risk
14998.0,171,2,414.87,2,3,2,At Risk
15000.0,48,1,490.52,3,1,3,At Risk
15002.0,116,4,1641.76,2,4,4,At Risk
15004.0,148,1,1220.38,2,1,4,At Risk
15005.0,16,28,6293.67,4,5,5,Loyal Customers
15006.0,52,1,475.43,3,1,3,At Risk
15007.0,160,1,156.91,2,1,1,At Risk
15009.0,13,3,1259.43,5,3,4,Potential Loyalists
15010.0,36,1,308.94,3,1,2,At Risk
15012.0,54,2,405.04,3,3,2,At Risk
15014.0,44,2,257.67,3,3,2,At Risk
15016.0,173,1,170.04,2,1,1,At Risk
15017.0,34,1,125.58,3,1,1,At Risk
15018.0,39,3,496.21000000000004,3,3,3,At Risk
15019.0,267,1,252.81,1,1,2,Lost
15021.0,9,9,1871.77,5,5,4,Champions
15022.0,12,4,852.39,5,4,3,Loyal Customers
15023.0,4,11,6701.51,5,5,5,Champions
15024.0,10,10,1636.43,5,5,4,Champions
15025.0,34,1,361.96,3,1,2,At Risk
15026.0,81,3,464.2,2,3,3,At Risk
15027.0,31,4,916.15,4,4,4,Loyal Customers
15028.0,9,4,627.13,5,4,3,Loyal Customers
15030.0,72,2,423.48,3,3,2,At Risk
15031.0,5,4,581.19,5,4,3,Loyal Customers
15032.0,257,3,339.1,1,3,2,At Risk
15033.0,5,10,2553.88,5,5,5,Champions
15034.0,16,8,4202.16,4,5,5,Loyal Customers
15035.0,90,1,252.73000000000002,2,1,2,At Risk
15036.0,73,3,429.56,2,3,2,At Risk
15038.0,59,6,685.74,3,5,3,Loyal Customers
15039.0,10,47,19291.39,5,5,5,Champions
15041.0,171,1,179.93,2,1,1,At Risk
15042.0,200,1,135.93,1,1,1,Lost
15044.0,20,17,7634.7300000000005,4,5,5,Loyal Customers
15045.0,152,2,735.66,2,3,3,At Risk
15046.0,10,15,4367.39,5,5,5,Champions
15047.0,270,1,343.62,1,1,2,Lost
15048.0,66,4,381.0,3,4,2,Loyal Customers
15049.0,274,1,121.17000000000002,1,1,1,Lost
15050.0,26,3,1737.69,4,3,4,Potential Loyalists
15051.0,24,3,1297.56,4,3,4,Potential Loyalists
15052.0,321,1,207.73000000000002,1,1,1,Lost
15053.0,5,3,677.95,5,3,3,Potential Loyalists
15054.0,13,2,302.1,5,3,2,Potential Loyalists
15057.0,276,2,1489.5,1,3,4,At Risk
15058.0,26,11,2102.54,4,5,5,Loyal Customers
15059.0,41,9,1337.72,3,5,4,Loyal Customers
15060.0,9,4,293.0,5,4,2,Loyal Customers
15061.0,4,46,33422.9,5,5,5,Champions
15062.0,72,4,987.86,3,4,4,Loyal Customers
15063.0,214,1,370.79999999999995,1,1,2,Lost
15065.0,38,4,3158.13,3,4,5,Loyal Customers
15066.0,54,1,893.59,3,1,4,At Risk
15067.0,79,3,1744.76,2,3,4,At Risk
15068.0,47,2,553.36,3,3,3,At Risk
15069.0,180,1,1109.53,2,1,4,At Risk
15070.0,374,1,106.2,1,1,1,Lost
15071.0,94,2,982.07,2,3,4,At Risk
15073.0,10,3,1043.41,5,3,4,Potential Loyalists
15074.0,106,1,735.67,2,1,3,At Risk
15075.0,78,1,722.63,2,1,3,At Risk
15076.0,173,1,880.85,2,1,4,At Risk
15078.0,8,32,9743.11,5,5,5,Champions
15079.0,213,4,895.61,1,4,4,At Risk
15081.0,23,5,504.8,4,4,3,Loyal Customers
15083.0,257,1,88.2,1,1,1,Lost
15087.0,282,1,246.46,1,1,2,Lost
15088.0,22,2,1160.07,4,3,4,Potential Loyalists
15089.0,11,6,2420.84,5,5,5,Champions
15090.0,310,1,381.32,1,1,2,Lost
15091.0,68,1,480.71,3,1,3,At Risk
15092.0,216,2,457.81,1,3,3,At Risk
15093.0,19,6,3957.9,4,5,5,Loyal Customers
15095.0,104,4,1370.6,2,4,4,At Risk
15096.0,43,1,219.39000000000001,3,1,1,At Risk
15097.0,5,1,248.08,5,1,2,Recent Customers
15098.0,183,3,39916.5,1,3,5,At Risk
15099.0,85,1,410.48,2,1,2,At Risk
15100.0,335,3,876.0,1,3,4,At Risk
15101.0,9,2,317.53,5,3,2,Potential Loyalists
15103.0,32,2,703.36,4,3,3,Potential Loyalists
15104.0,197,2,993.54,1,3,4,At Risk
15105.0,19,7,2298.93,4,5,5,Loyal Customers
15106.0,18,5,1422.52,4,4,4,Loyal Customers
15107.0,313,6,319.5,1,5,2,At Risk
15108.0,142,3,1159.25,2,3,4,At Risk
15109.0,246,1,484.95,1,1,3,Lost
15110.0,24,4,996.1,4,4,4,Loyal Customers
15111.0,30,3,1567.48,4,3,4,Potential Loyalists
15113.0,10,3,3425.52,5,3,5,Potential Loyalists
15114.0,31,10,2760.56,4,5,5,Loyal Customers
15115.0,19,1,340.11,4,1,2,At Risk
15116.0,18,4,1352.75,4,4,4,Loyal Customers
15117.0,15,5,1199.78,4,4,4,Loyal Customers
15119.0,246,1,266.4,1,1,2,Lost
15120.0,134,1,358.82,2,1,2,At Risk
15121.0,51,2,457.72,3,3,3,At Risk
15122.0,115,3,1633.78,2,3,4,At Risk
15123.0,8,2,2199.31,5,3,5,Potential Loyalists
15124.0,23,2,184.19,4,3,1,Potential Loyalists
15125.0,61,12,6984.64,3,5,5,Loyal Customers
15127.0,66,1,406.53,3,1,2,At Risk
15128.0,61,4,1471.0,3,4,4,Loyal Customers
15129.0,51,11,3343.72,3,5,5,Loyal Customers
15130.0,170,1,330.11,2,1,2,At Risk
15132.0,19,5,977.9300000000001,4,4,4,Loyal Customers
15133.0,128,3,982.42,2,3,4,At Risk
15134.0,15,8,1387.99,4,5,4,Loyal Customers
15135.0,240,1,139.05,1,1,1,Lost
15136.0,3,4,1286.7,5,4,4,Loyal Customers
15139.0,240,2,178.96,1,3,1,At Risk
15140.0,53,7,2224.65,3,5,5,Loyal Customers
15142.0,47,1,498.74,3,1,3,At Risk
15143.0,226,1,259.45,1,1,2,Lost
15144.0,9,17,6580.44,5,5,5,Champions
15145.0,5,4,1194.73,5,4,4,Loyal Customers
15146.0,165,2,1327.16,2,3,4,At Risk
15147.0,241,1,623.5,1,1,3,Lost
15148.0,11,1,301.29,5,1,2,Recent Customers
15149.0,134,1,520.8000000000001,2,1,3,At Risk
15150.0,18,10,5291.33,4,5,5,Loyal Customers
15152.0,10,13,4745.69,5,5,5,Champions
15153.0,32,1,329.25,4,1,2,At Risk
15154.0,76,1,254.28,2,1,2,At Risk
15156.0,2,3,961.49,5,3,4,Potential Loyalists
15157.0,4,3,1936.07,5,3,5,Potential Loyalists
15158.0,46,1,401.40000000000003,3,1,2,At Risk
15159.0,2,30,18641.010000000002,5,5,5,Champions
15160.0,359,1,158.16,1,1,1,Lost
15163.0,19,2,304.47,4,3,2,Potential Loyalists
15164.0,69,3,824.58,3,3,3,At Risk
15165.0,375,1,487.75,1,1,3,Lost
15167.0,322,1,158.8,1,1,1,Lost
15168.0,26,1,106.56,4,1,1,At Risk
15171.0,333,1,544.5,1,1,3,Lost
15172.0,9,5,1624.05,5,4,4,Loyal Customers
15174.0,324,1,135.75,1,1,1,Lost
15175.0,72,1,224.14,3,1,1,At Risk
15178.0,261,1,40.5,1,1,1,Lost
15179.0,19,5,2042.79,4,4,5,Loyal Customers
15180.0,369,1,87.5,1,1,1,Lost
15181.0,67,3,585.4799999999999,3,3,3,At Risk
15182.0,155,2,622.85,2,3,3,At Risk
15184.0,30,2,402.2,4,3,2,Potential Loyalists
15185.0,71,1,310.62,3,1,2,At Risk
15186.0,15,2,411.41,4,3,2,Potential Loyalists
15187.0,2,15,4697.38,5,5,5,Champions
15189.0,2,41,14627.47,5,5,5,Champions
15192.0,120,3,1044.32,2,3,4,At Risk
15193.0,61,1,499.32,3,1,3,At Risk
15194.0,4,15,7249.53,5,5,5,Champions
15197.0,11,3,1079.6100000000001,5,3,4,Potential Loyalists
15198.0,93,2,193.64,2,3,1,At Risk
15199.0,60,4,758.7,3,4,3,Loyal Customers
15201.0,88,5,1236.54,2,4,4,At Risk
15203.0,26,6,1827.8,4,5,4,Loyal Customers
15204.0,359,1,316.58,1,1,2,Lost
15205.0,86,2,653.24,2,3,3,At Risk
15206.0,11,4,420.29999999999995,5,4,2,Loyal Customers
15208.0,2,5,870.12,5,4,4,Loyal Customers
15210.0,226,1,331.18,1,1,2,Lost
15211.0,61,2,894.4100000000001,3,3,4,At Risk
15212.0,242,1,101.8,1,1,1,Lost
15213.0,320,2,328.35,1,3,2,At Risk
15214.0,2,8,1661.44,5,5,4,Champions
15215.0,47,3,734.94,3,3,3,At Risk
15216.0,88,1,96.6,2,1,1,At Risk
15218.0,11,11,4529.89,5,5,5,Champions
15219.0,177,1,305.75,2,1,2,At Risk
15220.0,52,6,1709.36,3,5,4,Loyal Customers
15221.0,368,1,403.25,1,1,2,Lost
15222.0,320,1,58.0,1,1,1,Lost
15223.0,226,2,755.75,1,3,3,At Risk
15224.0,360,2,322.08,1,3,2,At Risk
15225.0,235,1,409.40000000000003,1,1,2,Lost
15226.0,312,1,154.41,1,1,1,Lost
15227.0,37,5,1219.4,3,4,4,Loyal Customers
15228.0,67,4,3084.31,3,4,5,Loyal Customers
15230.0,240,2,429.6,1,3,2,At Risk
15232.0,114,2,612.06,2,3,3,At Risk
15234.0,277,1,197.0,1,1,1,Lost
15235.0,218,12,2247.51,1,5,5,At Risk
15236.0,300,1,321.05,1,1,2,Lost
15237.0,2,4,1412.32,5,4,4,Loyal Customers
15238.0,30,3,1071.99,4,3,4,Potential Loyalists
15239.0,11,2,780.59,5,3,3,Potential Loyalists
15240.0,45,5,1696.57,3,4,4,Loyal Customers
15241.0,67,8,1756.44,3,5,4,Loyal Customers
15243.0,75,1,316.68,2,1,2,At Risk
15244.0,66,2,631.57,3,3,3,At Risk
15245.0,135,3,2515.84,2,3,5,At Risk
15246.0,239,2,514.15,1,3,3,At Risk
15247.0,123,1,356.0,2,1,2,At Risk
15249.0,32,13,6688.46,4,5,5,Loyal Customers
15251.0,10,10,8275.99,5,5,5,Champions
15252.0,37,2,740.78,3,3,3,At Risk
15253.0,17,5,918.1999999999999,4,4,4,Loyal Customers
15254.0,128,1,300.36,2,1,2,At Risk
15255.0,67,1,890.85,3,1,4,At Risk
15256.0,149,1,98.45,2,1,1,At Risk
15257.0,284,1,317.15,1,1,2,Lost
15258.0,169,2,623.16,2,3,3,At Risk
15260.0,101,7,1810.77,2,5,4,At Risk
15261.0,136,1,254.82,2,1,2,At Risk
15262.0,325,1,178.95000000000002,1,1,1,Lost
15263.0,107,1,156.51,2,1,1,At Risk
15264.0,65,1,393.74,3,1,2,At Risk
15265.0,152,2,1506.1200000000001,2,3,4,At Risk
15266.0,340,1,119.3,1,1,1,Lost
15267.0,23,5,1315.6,4,4,4,Loyal Customers
15269.0,24,1,408.8,4,1,2,At Risk
15270.0,16,7,1726.69,4,5,4,Loyal Customers
15271.0,8,15,2493.34,5,5,5,Champions
15272.0,58,2,721.94,3,3,3,At Risk
15274.0,5,2,681.77,5,3,3,Potential Loyalists
15275.0,38,1,615.14,3,1,3,At Risk
15276.0,67,1,128.63,3,1,1,At Risk
15277.0,47,1,255.89999999999998,3,1,2,At Risk
15279.0,356,1,290.51,1,1,2,Lost
15280.0,173,1,113.12,2,1,1,At Risk
15281.0,59,9,2332.15,3,5,5,Loyal Customers
15286.0,50,1,240.55,3,1,2,At Risk
15287.0,23,2,414.69,4,3,2,Potential Loyalists
15288.0,44,5,2306.52,3,4,5,Loyal Customers
15289.0,30,3,939.78,4,3,4,Potential Loyalists
15290.0,5,18,7793.46,5,5,5,Champions
15291.0,26,13,4227.3,4,5,5,Loyal Customers
15292.0,202,1,178.39,1,1,1,Lost
15296.0,51,6,3672.86,3,5,5,Loyal Customers
15297.0,11,3,641.94,5,3,3,Potential Loyalists
15298.0,3,11,3799.9,5,5,5,Champions
15299.0,374,1,527.85,1,1,3,Lost
15300.0,65,1,496.44,3,1,3,At Risk
15301.0,51,11,4427.45,3,5,5,Loyal Customers
15303.0,292,1,574.02,1,1,3,Lost
15304.0,61,8,694.4000000000001,3,5,3,Loyal Customers
15306.0,65,3,1174.35,3,3,4,At Risk
15307.0,96,1,205.3,2,1,1,At Risk
15308.0,275,1,310.47,1,1,2,Lost
15311.0,1,91,35603.33,5,5,5,Champions
15312.0,76,4,924.85,2,4,4,At Risk
15313.0,111,1,52.0,2,1,1,At Risk
15314.0,200,1,327.97,1,1,2,Lost
15315.0,65,2,570.5,3,3,3,At Risk
15318.0,4,1,312.62,5,1,2,Recent Customers
15319.0,284,1,204.5,1,1,1,Lost
15320.0,45,1,197.53,3,1,1,At Risk
15321.0,71,3,2748.31,3,3,5,At Risk
15322.0,86,1,679.68,2,1,3,At Risk
15325.0,104,1,161.74,2,1,1,At Risk
15326.0,335,1,311.71,1,1,2,Lost
15327.0,53,1,208.75,3,1,1,At Risk
15329.0,40,3,1049.7,3,3,4,At Risk
15330.0,33,2,250.55999999999997,4,3,2,Potential Loyalists
15332.0,368,4,1661.06,1,4,4,At Risk
15333.0,209,1,1028.56,1,1,4,Lost
15334.0,157,3,347.87,2,3,2,At Risk
15335.0,54,1,170.22,3,1,1,At Risk
15339.0,67,2,574.07,3,3,3,At Risk
